hotel_id,hotel_name,hotel_url,hotel_rating,hotel_description,city_id,city_name
11,La Villa Mazarin,https://www.booking.com/hotel/fr/la-villa-mazarin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.2,"Description de l’établissement La Villa Mazarin vous accueille dans un bâtiment datant du XVe siècle, dans la ville fortifiée d’Aigues-Mortes. Sur place, vous profiterez d'une terrasse et d'un bar. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.  Les chambres climatisées possèdent le chauffage, une télévision par satellite, un téléphone et un réfrigérateur. Toutes les chambres sont meublées dans un style provençal du XVIIe siècle.  Dans le restaurant de l'hôtel, La Table, vous pourrez déguster des spécialités culinaires françaises ou faire votre choix parmi une sélection de repas légers et de collations. Le salon s’ouvre sur la cour et sur une terrasse bien exposée. Le restaurant est ouvert pour le dîner du mercredi au dimanche (de 19h00 à 21h00), et uniquement le week-end pour le déjeuner (de midi à 13h00). Fermeture le lundi et le mardi.  La Villa Mazarin dispose d'un parking souterrain privé d'une hauteur de 1,85 mètres. Cette option, qui coûte 18 EUR par jour et par véhicule, doit être réservée à l'avance (sous réserve de disponibilité, le nombre de places étant limité).  Votre animal domestique (chien ou chat) est le bienvenu (sur réservation ; un seul animal). Un supplément de 25 EUR par jour s'applique. Veuillez contacter l’établissement à l’avance.  L'espace détente est disponible jusqu'à minuit (sauna, hammam, salle de sport et piscine chauffée de 23 à 26 °C).  Montpellier est à 35 km de La Villa Mazarin, tandis que Nîmes est à 43 km. L’aéroport Montpellier Méditerranée, le plus proche, est situé à 25 km de l’établissement.",1,Aigues-Mortes
12,La maison blanche Intra-Muros Free parking,https://www.booking.com/hotel/fr/bienvenue-chez-juliette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.9,"L’hébergement La maison blanche Intra-Muros Free parking se trouve à Aigues-Mortes, à seulement 24 km de ce lieu d’intérêt : Parc des expositions de Montpellier. Il propose un jardin, une terrasse et une connexion Wi-Fi gratuite. Cet appartement comprend un patio.  Cet appartement comporte 1 chambre, une kitchenette entièrement équipée avec un réfrigérateur et un micro-ondes, ainsi que 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont disponibles.  L’établissement La maison blanche Intra-Muros Free parking sert un petit-déjeuner à la carte ou continental.  Vous séjournerez à respectivement 24 km et 29 km de ces lieux d’intérêt : Salle de concert Arena Montpellier et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 30 km.",1,Aigues-Mortes
13,Les Jardins du Canal Piscine Chauffée,https://www.booking.com/hotel/fr/canal-aigues-mortes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.8,"L’hôtel Canal Aigues Mortes vous accueille sur les rives du canal, à 5 minutes à pied de la ville fortifiée. Vous pourrez profiter d’une vue sur le canal depuis sa terrasse panoramique et sa piscine. Cet établissement propose des chambres climatisées avec une connexion Wi-Fi gratuite. Un parking gratuit est disponible. Un parking couvert est accessible moyennant des frais supplémentaires ou gratuitement pour les motos.  Toutes les chambres de cet hôtel 3 étoiles sont insonorisées. Elles comprennent une télévision à écran plat avec des chaînes nationales et internationales.  Pendant les mois les plus chauds, vous dégusterez le petit-déjeuner buffet sur la terrasse. En été, vous aurez également la possibilité de prendre des collations ou des repas légers au bord du canal.  Un service de location de vélos est assuré sur place. L’établissement compte par ailleurs une salle de séminaire pour les réunions.  L’hôtel Canal Aigues Mortes est placé à 10 minutes de route de la plage de Grau-du-Roi et à 20 minutes en voiture de l’aéroport de Montpellier-Méditerranée. La gare d'Aigues-Mortes est à 4 minutes de marche. Montpellier, Arles et Nîmes peuvent être atteints à moins de 45 minutes de route.",1,Aigues-Mortes
14,Les suites du 17,https://www.booking.com/hotel/fr/les-suites-du-17.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.9,"L’établissement Les suites du 17 se situe à Aigues-Mortes, à 23 km de ce lieu d’intérêt : Parc des expositions de Montpellier. Il possède un jardin, une terrasse, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Il est installé à respectivement 24 km, 28 km et 29 km de : Salle de concert Arena Montpellier, Zénith Sud Montpellier et Centre commercial régional Odysseum. Tous les hébergements proposent un patio.  Les hébergements sont pourvus de la climatisation, d’un réfrigérateur, d’un four, d’une machine à café, d’une douche, d'articles de toilette gratuits et d’un bureau. Vous bénéficierez d’une armoire et d’une télévision à écran plat. Certains hébergements comprennent également un balcon. Vous profiterez d'une salle de bains privative, d'un sèche-cheveux et de linge de lit.  Un petit-déjeuner continental est servi sur place.  Vous séjournerez à respectivement 31 km et 32 km de ces lieux d’intérêt : Hôtel de ville de Montpellier et Le Corum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
15,Lou Mirèio,https://www.booking.com/hotel/fr/42-rue-pasteur.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.5,"L’hébergement Lou Mirèio se situe à Aigues-Mortes, à respectivement 23 km et 24 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier. Il dispose de la climatisation. Cet hébergement offre une vue sur la ville et est installé à respectivement 28 km et 29 km de : Zénith Sud Montpellier et Centre commercial régional Odysseum.  Cet appartement comporte 1 chambre, une cuisine avec un réfrigérateur et un four, ainsi que 1 salle de bains avec une douche, un sèche-cheveux et un lave-linge. Cet hébergement 3 étoiles possède un parking privé gratuit ainsi qu’une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.  Vous séjournerez à respectivement 31 km et 32 km de ces lieux d’intérêt : Hôtel de ville de Montpellier et Le Corum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
16,Maison Arthur,https://www.booking.com/hotel/fr/maison-arthur.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.0,"L’établissement Maison Arthur vous accueille à 23 km de ce lieu d’intérêt : Parc des expositions de Montpellier. Il comprend une connexion Wi-Fi gratuite et un parking privé gratuit.  Les hébergements sont dotés d’une terrasse, de la climatisation et d’une télévision à écran plat. Leur salle de bains privative comprend une douche et des articles de toilette gratuits. Certains logements disposent également d’une cuisine équipée d’un réfrigérateur, d’un lave-vaisselle et d’un micro-ondes.  Vous séjournerez à respectivement 24 km et 28 km de ces lieux d’intérêt : Salle de concert Arena Montpellier et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
17,Maison avec bassin dans les remparts,https://www.booking.com/hotel/fr/maison-avec-bassin-dans-les-remparts.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,,"L’hébergement Maison avec bassin dans les remparts se situe à Aigues-Mortes, à respectivement 23 km et 24 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier. Vous pourrez pratiquer la plongée avec tuba dans les environs. Cet hébergement offre une vue sur le jardin et possède une terrasse, un casino ainsi qu’une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.  Cette maison de vacances avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur, ainsi que de 2 salles de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à disposition.  Lors de votre séjour, vous pourrez nager dans la piscine extérieure, pratiquer la randonnée ou la pêche, vous détendre dans le jardin ou faire un barbecue.  Vous séjournerez à respectivement 28 km et 29 km de ces lieux d’intérêt : Zénith Sud Montpellier et Centre commercial régional Odysseum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 30 km.",1,Aigues-Mortes
18,Maison de village avec garage,https://www.booking.com/hotel/fr/maison-de-village-avec-garage-aigues-mortes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.8,"Offrant une vue sur la ville, l’hébergement Maison de village avec garage se trouve à Aigues-Mortes, à respectivement 24 km et 28 km de ces lieux d’intérêt : Salle de concert Arena Montpellier et Zénith Sud Montpellier. Cet hébergement avec climatisation est installé à 23 km de : Parc des expositions de Montpellier. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’un parking privé disponible sur place.  Cette maison de vacances compte 2 chambres, une cuisine avec un réfrigérateur et un four, une télévision à écran plat, un coin salon, ainsi que 1 salle de bains comportant une douche. Des serviettes et du linge de lit sont disponibles.  Parlant anglais et français, le personnel de la réception se fera un plaisir de vous fournir des conseils pratiques sur la région.  Vous séjournerez à respectivement 29 km et 31 km de ces lieux d’intérêt : Centre commercial régional Odysseum et Hôtel de ville de Montpellier. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
19,Maison des Croisades,https://www.booking.com/hotel/fr/des-croisades.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.8,"Possédant une terrasse, l’établissement Maison des Croisades vous accueille à Aigues-Mortes dans la région Languedoc-Roussillon, à respectivement 22 km et 23 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier. Cet hôtel 3 étoiles propose un jardin ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet hôtel comprend des chambres familiales.  Les hébergements possèdent un bureau. Les hébergements disposent d'un sèche-cheveux, et certains comprennent également un coin salon. Vous profiterez d'une télévision à écran plat et d'articles de toilette gratuits.  Un petit-déjeuner continental est servi sur place.  La région est prisée des amateurs de vélo et l’établissement Maison des Croisades assure un service de location de vélos.  Vous séjournerez à respectivement 27 km et 28 km de ces lieux d’intérêt : Zénith Sud Montpellier et Centre commercial régional Odysseum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
20,Mas de Constance 3pieces standing,https://www.booking.com/hotel/fr/mas-de-constance-3pieces-standing.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.5,"Situé à Aigues-Mortes, l’hébergement Mas de Constance 3pieces standing offre une vue sur le jardin et propose une piscine privée ainsi qu’un patio. Cet hébergement est installé à 23 km de : Salle de concert Arena Montpellier. Il comprend une terrasse et un parking privé gratuit.  Cet appartement avec climatisation se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.  Lors de votre séjour, vous pourrez nager dans la piscine extérieure, pratiquer la randonnée et le vélo, ou vous détendre dans le jardin.  Vous séjournerez à respectivement 23 km et 27 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
21,Nuits Salines Aigues-Mortes,https://www.booking.com/hotel/fr/cabane-du-saunier-au-commun-electre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.9,"Proposant une plage privée et une terrasse, l’établissement Nuits Salines Aigues-Mortes se trouve à Aigues-Mortes, à respectivement 26 km et 27 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier.  Vous trouverez une salle de bains privative avec une baignoire ou une douche dans tous les logements, tout comme des articles de toilette gratuits et un sèche-cheveux.  Vous séjournerez à respectivement 31 km et 32 km de ces lieux d’intérêt : Zénith Sud Montpellier et Centre commercial régional Odysseum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 33 km.",1,Aigues-Mortes
22,Résidence Odalys Fleur de Sel,https://www.booking.com/hotel/fr/residence-odalys-fleur-de-sel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.4,"Situé à Aigues-Mortes, à 5 minutes à pied du centre-ville historique, l'établissement Résidence Odalys Fleur de Sel dispose d'une piscine extérieure chauffée ouverte en saison. Vous bénéficierez gratuitement d'une connexion Wi-Fi.  Répartis en petits duplex, tous les appartements comportent une salle de bains privative, un salon muni d'une télévision à écran plat et une kitchenette entièrement équipée. Certains comprennent également une terrasse ou un balcon.  La Résidence Odalys Fleur de Sel est implantée à 25 km de Montpellier. L'aéroport de Montpellier - Méditerranée se trouve, quant à lui, à 18 km. Vous pourrez profiter gratuitement d'un parking extérieur.",1,Aigues-Mortes
23,Résidence Odalys Le Mas des Flamants,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.4,"Située à l'extérieur des fortifications d'Aigues-Mortes, sur les rives du Vidourle, la Résidence Odalys Le Mas des Flamants possède une piscine et des pataugeoires. Vous pourrez également vous rendre à la plage du Grau-du-Roi, à 7 km.  Occupant de petites maisons mitoyennes, les appartements de la Résidence Odalys Le Mas des Flamants comportent une terrasse ou un jardin privés. Une télévision et une connexion Wi-Fi sont disponibles moyennant des frais supplémentaires.  Vous pourrez préparer vos repas dans la kitchenette de votre hébergement et les déguster dans le petit coin repas. Les kitchenettes sont équipées de plaques de cuisson, d'un micro-ondes et d'un lave-vaisselle.  Une place de stationnement gratuite est disponible pour chaque appartement, et une laverie est également à votre disposition sur place. La Résidence Odalys Le Mas des Flamants est à 5 minutes de marche du centre-ville, et vous pourrez vous détendre sur la plage de Port-Camargue, située à 7 km.",1,Aigues-Mortes
24,le dit vin secret,https://www.booking.com/hotel/fr/le-dit-vin-secret.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,8.2,"L’établissement le dit vin secret se trouve à Aigues-Mortes, à respectivement 23 km et 24 km de ces lieux d’intérêt : Parc des expositions de Montpellier et Salle de concert Arena Montpellier. Il propose une connexion Wi-Fi gratuite, la climatisation, un service de prêt de vélos et un restaurant.  Vous séjournerez à respectivement 28 km et 29 km de ces lieux d’intérêt : Zénith Sud Montpellier et Centre commercial régional Odysseum. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
25,Ô 36 Rempart Sud B&B,https://www.booking.com/hotel/fr/o-36-rempart-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAL8_rzABsACAdICJGI0OGM4NTM5LWI3YmItNDA0ZC04NWY5LTFmYThhOWRhMGJjN9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=90123d3eea0f05c3&srepoch=1745829758&from=searchresults,9.1,"L’établissement Ô 36 Rempart Sud B&B se trouve à Aigues-Mortes, à 23 km de ce lieu d’intérêt : Parc des expositions de Montpellier. Il propose la climatisation, une connexion Wi-Fi gratuite, ainsi qu’une terrasse.  Vous bénéficierez d’une salle de bains privative entièrement équipée avec une douche et un sèche-cheveux.  Vous séjournerez à respectivement 24 km et 28 km de ces lieux d’intérêt : Salle de concert Arena Montpellier et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport Montpellier Méditerranée) est à 29 km.",1,Aigues-Mortes
26,Appartement Cosy Hyper Centre - Rue Bédarrides,https://www.booking.com/hotel/fr/appartement-central-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkNGIyOWNkZDUtODc3OC00MWIxLThhYTktNzIzMjFmM2VhYjlh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=90123d3eda0307e0&srepoch=1745829757&from=searchresults,9.0,"L’hébergement Appartement Cosy Hyper Centre - Rue Bédarrides se trouve dans le centre de Aix-en-Provence, à respectivement 30 km et 30 km de ces lieux d’intérêt : Gare de Marseille-Saint-Charles et Métro Joliette. Il propose une connexion Wi-Fi gratuite. Cet appartement met à votre disposition une cuisine entièrement équipée.  Cet appartement avec climatisation se compose de 1 chambre séparée, de 1 salle de bains avec des articles de toilette gratuits et un sèche-cheveux, ainsi que d’un coin salon. Des serviettes et du linge de lit sont disponibles.  Vous séjournerez à respectivement 31 km et 31 km de ces lieux d’intérêt : Centre commercial Les Terrasses du Port et Métro Vieux-Port. L'aéroport le plus proche (Aéroport de Marseille Provence) est à 26 km.",2,Aix-en-Provence
27,Appartement de charme,https://www.booking.com/hotel/fr/apartement-de-charme.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkNGIyOWNkZDUtODc3OC00MWIxLThhYTktNzIzMjFmM2VhYjlh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=90123d3eda0307e0&srepoch=1745829757&from=searchresults,8.9,"L’hébergement Appartement de charme vous accueille dans le centre de Aix-en-Provence, à respectivement 31 km et 31 km de ces lieux d’intérêt : Gare de Marseille-Saint-Charles et Métro Joliette. Il propose une connexion Wi-Fi gratuite. Occupant un bâtiment datant de 1800, cet appartement est à respectivement 32 km et 33 km de : Centre commercial Les Terrasses du Port et Métro Vieux-Port.  Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont mis à votre disposition.  Vous séjournerez à respectivement 33 km et 33 km de ces lieux d’intérêt : Musée des Civilisations de l'Europe et de la Méditerranée (MuCEM) et Métro Castellane. L'aéroport le plus proche (Aéroport de Marseille Provence) est à 27 km.",2,Aix-en-Provence
28,Aquabella Hôtel & Spa,https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkNGIyOWNkZDUtODc3OC00MWIxLThhYTktNzIzMjFmM2VhYjlh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=90123d3eda0307e0&srepoch=1745829757&from=searchresults,8.7,"Entouré d’un beau jardin, l’Aquabella Hôtel & Spa propose des chambres de style provençal. Vous pourrez accéder gratuitement au spa. Vous séjournerez dans le centre d’Aix-en-Provence, à quelques pas de la vieille ville.  Les chambres de l’Aquabella Hôtel & Spa sont toutes dotées de la climatisation, d’une connexion Wi-Fi gratuite et d’un minibar. Des peignoirs sont également fournis.  Vous pourrez déguster une cuisine méditerranéenne dans le restaurant de l’hôtel, L’Orangerie.   Vous pourrez vous détendre au spa sensoriel de l’Aquabella Hôtel & Spa. Vous aurez accès au sauna, au hammam et au bain chaud. Vous trouverez également une douche Kneipp et une fontaine de glace.  Un parking public est disponible à seulement 50 mètres de l’établissement moyennant des frais supplémentaires.",2,Aix-en-Provence
29,Chambre style balinais,https://www.booking.com/hotel/fr/chambre-style-balinais.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkNGIyOWNkZDUtODc3OC00MWIxLThhYTktNzIzMjFmM2VhYjlh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=90123d3eda0307e0&srepoch=1745829757&from=searchresults,9.6,"Doté d’une connexion Wi-Fi gratuite, l’hébergement Chambre style balinais vous accueille dans le centre de Aix-en-Provence, à respectivement 31 km et 32 km de ces lieux d’intérêt : Gare de Marseille-Saint-Charles et Métro Joliette. Cette chambre d'hôtes est à respectivement 33 km et 33 km de : Centre commercial Les Terrasses du Port et Métro Vieux-Port.  Cette chambre d'hôtes comprend une télévision à écran plat. Des serviettes et du linge de lit sont à votre disposition.  Vous séjournerez à respectivement 33 km et 33 km de ces lieux d’intérêt : Musée des Civilisations de l'Europe et de la Méditerranée (MuCEM) et Métro Castellane. L'aéroport le plus proche (Aéroport de Marseille Provence) est à 27 km.",2,Aix-en-Provence
